project,article,granularity,timestamp,access,agent,views,gender
en.wikipedia,John_George_Children,monthly,2021-06-01,all-access,all-agents,338,male
en.wikipedia,John_George_Children,monthly,2021-07-01,all-access,all-agents,318,male
en.wikipedia,John_George_Children,monthly,2021-08-01,all-access,all-agents,338,male
en.wikipedia,John_George_Children,monthly,2021-09-01,all-access,all-agents,293,male
en.wikipedia,John_George_Children,monthly,2021-10-01,all-access,all-agents,329,male
en.wikipedia,John_George_Children,monthly,2021-11-01,all-access,all-agents,315,male
en.wikipedia,John_George_Children,monthly,2021-12-01,all-access,all-agents,287,male
en.wikipedia,John_George_Children,monthly,2022-01-01,all-access,all-agents,348,male
en.wikipedia,John_George_Children,monthly,2022-02-01,all-access,all-agents,397,male
en.wikipedia,John_George_Children,monthly,2022-03-01,all-access,all-agents,441,male
en.wikipedia,John_George_Children,monthly,2022-04-01,all-access,all-agents,413,male
en.wikipedia,John_George_Children,monthly,2022-05-01,all-access,all-agents,513,male
en.wikipedia,John_George_Children,monthly,2022-06-01,all-access,all-agents,359,male
en.wikipedia,John_George_Children,monthly,2022-07-01,all-access,all-agents,386,male
en.wikipedia,John_George_Children,monthly,2022-08-01,all-access,all-agents,426,male
en.wikipedia,John_George_Children,monthly,2022-09-01,all-access,all-agents,376,male
en.wikipedia,John_George_Children,monthly,2022-10-01,all-access,all-agents,338,male
en.wikipedia,John_George_Children,monthly,2022-11-01,all-access,all-agents,463,male
en.wikipedia,John_George_Children,monthly,2022-12-01,all-access,all-agents,342,male
en.wikipedia,Adelaide_Claxton,monthly,2020-01-01,all-access,all-agents,148,male
en.wikipedia,Adelaide_Claxton,monthly,2020-02-01,all-access,all-agents,94,male
en.wikipedia,Adelaide_Claxton,monthly,2020-03-01,all-access,all-agents,128,male
en.wikipedia,Adelaide_Claxton,monthly,2020-04-01,all-access,all-agents,139,male
en.wikipedia,Adelaide_Claxton,monthly,2020-05-01,all-access,all-agents,190,male
en.wikipedia,Adelaide_Claxton,monthly,2020-06-01,all-access,all-agents,203,male
en.wikipedia,Adelaide_Claxton,monthly,2020-07-01,all-access,all-agents,149,male
en.wikipedia,Adelaide_Claxton,monthly,2020-08-01,all-access,all-agents,157,male
en.wikipedia,Adelaide_Claxton,monthly,2020-09-01,all-access,all-agents,165,male
en.wikipedia,Adelaide_Claxton,monthly,2020-10-01,all-access,all-agents,383,male
en.wikipedia,Adelaide_Claxton,monthly,2020-11-01,all-access,all-agents,297,male
en.wikipedia,Adelaide_Claxton,monthly,2020-12-01,all-access,all-agents,216,male
en.wikipedia,Adelaide_Claxton,monthly,2021-01-01,all-access,all-agents,222,male
en.wikipedia,Adelaide_Claxton,monthly,2021-02-01,all-access,all-agents,193,male
en.wikipedia,Adelaide_Claxton,monthly,2021-03-01,all-access,all-agents,189,male
en.wikipedia,Adelaide_Claxton,monthly,2021-04-01,all-access,all-agents,217,male
en.wikipedia,Adelaide_Claxton,monthly,2021-05-01,all-access,all-agents,197,male
en.wikipedia,Adelaide_Claxton,monthly,2021-06-01,all-access,all-agents,179,male
en.wikipedia,Adelaide_Claxton,monthly,2021-07-01,all-access,all-agents,166,male
en.wikipedia,Adelaide_Claxton,monthly,2021-08-01,all-access,all-agents,211,male
en.wikipedia,Adelaide_Claxton,monthly,2021-09-01,all-access,all-agents,290,male
en.wikipedia,Adelaide_Claxton,monthly,2021-10-01,all-access,all-agents,238,male
en.wikipedia,Adelaide_Claxton,monthly,2021-11-01,all-access,all-agents,214,male
en.wikipedia,Adelaide_Claxton,monthly,2021-12-01,all-access,all-agents,169,male
en.wikipedia,Adelaide_Claxton,monthly,2022-01-01,all-access,all-agents,169,male
en.wikipedia,Adelaide_Claxton,monthly,2022-02-01,all-access,all-agents,203,male
en.wikipedia,Adelaide_Claxton,monthly,2022-03-01,all-access,all-agents,190,male
en.wikipedia,Adelaide_Claxton,monthly,2022-04-01,all-access,all-agents,164,male
en.wikipedia,Adelaide_Claxton,monthly,2022-05-01,all-access,all-agents,157,male
en.wikipedia,Adelaide_Claxton,monthly,2022-06-01,all-access,all-agents,151,male
en.wikipedia,Adelaide_Claxton,monthly,2022-07-01,all-access,all-agents,145,male
en.wikipedia,Adelaide_Claxton,monthly,2022-08-01,all-access,all-agents,155,male
en.wikipedia,Adelaide_Claxton,monthly,2022-09-01,all-access,all-agents,183,male
en.wikipedia,Adelaide_Claxton,monthly,2022-10-01,all-access,all-agents,247,male
en.wikipedia,Adelaide_Claxton,monthly,2022-11-01,all-access,all-agents,239,male
en.wikipedia,Adelaide_Claxton,monthly,2022-12-01,all-access,all-agents,124,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-01-01,all-access,all-agents,102,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-02-01,all-access,all-agents,123,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-03-01,all-access,all-agents,83,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-04-01,all-access,all-agents,137,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-05-01,all-access,all-agents,138,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-06-01,all-access,all-agents,120,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-07-01,all-access,all-agents,135,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-08-01,all-access,all-agents,112,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-09-01,all-access,all-agents,123,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-10-01,all-access,all-agents,98,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-11-01,all-access,all-agents,111,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2020-12-01,all-access,all-agents,106,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-01-01,all-access,all-agents,105,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-02-01,all-access,all-agents,99,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-03-01,all-access,all-agents,173,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-04-01,all-access,all-agents,236,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-05-01,all-access,all-agents,142,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-06-01,all-access,all-agents,132,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-07-01,all-access,all-agents,125,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-08-01,all-access,all-agents,95,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-09-01,all-access,all-agents,127,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-10-01,all-access,all-agents,127,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-11-01,all-access,all-agents,90,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2021-12-01,all-access,all-agents,81,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-01-01,all-access,all-agents,88,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-02-01,all-access,all-agents,85,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-03-01,all-access,all-agents,110,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-04-01,all-access,all-agents,113,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-05-01,all-access,all-agents,153,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-06-01,all-access,all-agents,158,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-07-01,all-access,all-agents,108,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-08-01,all-access,all-agents,125,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-09-01,all-access,all-agents,105,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-10-01,all-access,all-agents,90,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-11-01,all-access,all-agents,89,male
en.wikipedia,Henry_Doubleday_(horticulturalist),monthly,2022-12-01,all-access,all-agents,256,male
en.wikipedia,George_Windsor_Earl,monthly,2020-01-01,all-access,all-agents,414,male
en.wikipedia,George_Windsor_Earl,monthly,2020-02-01,all-access,all-agents,400,male
en.wikipedia,George_Windsor_Earl,monthly,2020-03-01,all-access,all-agents,348,male
en.wikipedia,George_Windsor_Earl,monthly,2020-04-01,all-access,all-agents,511,male
en.wikipedia,George_Windsor_Earl,monthly,2020-05-01,all-access,all-agents,472,male
en.wikipedia,George_Windsor_Earl,monthly,2020-06-01,all-access,all-agents,501,male
en.wikipedia,George_Windsor_Earl,monthly,2020-07-01,all-access,all-agents,324,male
en.wikipedia,George_Windsor_Earl,monthly,2020-08-01,all-access,all-agents,380,male
en.wikipedia,George_Windsor_Earl,monthly,2020-09-01,all-access,all-agents,347,male
en.wikipedia,George_Windsor_Earl,monthly,2020-10-01,all-access,all-agents,323,male
en.wikipedia,George_Windsor_Earl,monthly,2020-11-01,all-access,all-agents,372,male
en.wikipedia,George_Windsor_Earl,monthly,2020-12-01,all-access,all-agents,317,male
en.wikipedia,George_Windsor_Earl,monthly,2021-01-01,all-access,all-agents,346,male
en.wikipedia,George_Windsor_Earl,monthly,2021-02-01,all-access,all-agents,411,male
en.wikipedia,George_Windsor_Earl,monthly,2021-03-01,all-access,all-agents,372,male
en.wikipedia,George_Windsor_Earl,monthly,2021-04-01,all-access,all-agents,388,male
en.wikipedia,George_Windsor_Earl,monthly,2021-05-01,all-access,all-agents,355,male
en.wikipedia,George_Windsor_Earl,monthly,2021-06-01,all-access,all-agents,361,male
en.wikipedia,George_Windsor_Earl,monthly,2021-07-01,all-access,all-agents,353,male
en.wikipedia,George_Windsor_Earl,monthly,2021-08-01,all-access,all-agents,608,male
en.wikipedia,George_Windsor_Earl,monthly,2021-09-01,all-access,all-agents,363,male
en.wikipedia,George_Windsor_Earl,monthly,2021-10-01,all-access,all-agents,386,male
en.wikipedia,George_Windsor_Earl,monthly,2021-11-01,all-access,all-agents,369,male
en.wikipedia,George_Windsor_Earl,monthly,2021-12-01,all-access,all-agents,539,male
en.wikipedia,George_Windsor_Earl,monthly,2022-01-01,all-access,all-agents,534,male
en.wikipedia,George_Windsor_Earl,monthly,2022-02-01,all-access,all-agents,449,male
en.wikipedia,George_Windsor_Earl,monthly,2022-03-01,all-access,all-agents,415,male
en.wikipedia,George_Windsor_Earl,monthly,2022-04-01,all-access,all-agents,351,male
en.wikipedia,George_Windsor_Earl,monthly,2022-05-01,all-access,all-agents,445,male
en.wikipedia,George_Windsor_Earl,monthly,2022-06-01,all-access,all-agents,405,male
en.wikipedia,George_Windsor_Earl,monthly,2022-07-01,all-access,all-agents,338,male
en.wikipedia,George_Windsor_Earl,monthly,2022-08-01,all-access,all-agents,408,male
en.wikipedia,George_Windsor_Earl,monthly,2022-09-01,all-access,all-agents,579,male
en.wikipedia,George_Windsor_Earl,monthly,2022-10-01,all-access,all-agents,301,male
en.wikipedia,George_Windsor_Earl,monthly,2022-11-01,all-access,all-agents,357,male
en.wikipedia,George_Windsor_Earl,monthly,2022-12-01,all-access,all-agents,369,male
en.wikipedia,Peter_Fairbairn,monthly,2020-01-01,all-access,all-agents,157,male
en.wikipedia,Peter_Fairbairn,monthly,2020-02-01,all-access,all-agents,130,male
en.wikipedia,Peter_Fairbairn,monthly,2020-03-01,all-access,all-agents,122,male
en.wikipedia,Peter_Fairbairn,monthly,2020-04-01,all-access,all-agents,156,male
en.wikipedia,Peter_Fairbairn,monthly,2020-05-01,all-access,all-agents,127,male
en.wikipedia,Peter_Fairbairn,monthly,2020-06-01,all-access,all-agents,270,male
en.wikipedia,Peter_Fairbairn,monthly,2020-07-01,all-access,all-agents,150,male
en.wikipedia,Peter_Fairbairn,monthly,2020-08-01,all-access,all-agents,88,male
en.wikipedia,Peter_Fairbairn,monthly,2020-09-01,all-access,all-agents,119,male
en.wikipedia,Peter_Fairbairn,monthly,2020-10-01,all-access,all-agents,154,male
en.wikipedia,Peter_Fairbairn,monthly,2020-11-01,all-access,all-agents,136,male
en.wikipedia,Peter_Fairbairn,monthly,2020-12-01,all-access,all-agents,126,male
en.wikipedia,Peter_Fairbairn,monthly,2021-01-01,all-access,all-agents,159,male
en.wikipedia,Peter_Fairbairn,monthly,2021-02-01,all-access,all-agents,183,male
en.wikipedia,Peter_Fairbairn,monthly,2021-03-01,all-access,all-agents,131,male
en.wikipedia,Peter_Fairbairn,monthly,2021-04-01,all-access,all-agents,127,male
en.wikipedia,Peter_Fairbairn,monthly,2021-05-01,all-access,all-agents,107,male
en.wikipedia,Peter_Fairbairn,monthly,2021-06-01,all-access,all-agents,152,male
en.wikipedia,Peter_Fairbairn,monthly,2021-07-01,all-access,all-agents,181,male
en.wikipedia,Peter_Fairbairn,monthly,2021-08-01,all-access,all-agents,195,male
en.wikipedia,Peter_Fairbairn,monthly,2021-09-01,all-access,all-agents,249,male
en.wikipedia,Peter_Fairbairn,monthly,2021-10-01,all-access,all-agents,240,male
en.wikipedia,Peter_Fairbairn,monthly,2021-11-01,all-access,all-agents,163,male
en.wikipedia,Peter_Fairbairn,monthly,2021-12-01,all-access,all-agents,222,male
en.wikipedia,Peter_Fairbairn,monthly,2022-01-01,all-access,all-agents,242,male
en.wikipedia,Peter_Fairbairn,monthly,2022-02-01,all-access,all-agents,231,male
en.wikipedia,Peter_Fairbairn,monthly,2022-03-01,all-access,all-agents,255,male
en.wikipedia,Peter_Fairbairn,monthly,2022-04-01,all-access,all-agents,283,male
en.wikipedia,Peter_Fairbairn,monthly,2022-05-01,all-access,all-agents,257,male
en.wikipedia,Peter_Fairbairn,monthly,2022-06-01,all-access,all-agents,247,male
en.wikipedia,Peter_Fairbairn,monthly,2022-07-01,all-access,all-agents,180,male
en.wikipedia,Peter_Fairbairn,monthly,2022-08-01,all-access,all-agents,108,male
en.wikipedia,Peter_Fairbairn,monthly,2022-09-01,all-access,all-agents,92,male
en.wikipedia,Peter_Fairbairn,monthly,2022-10-01,all-access,all-agents,112,male
en.wikipedia,Peter_Fairbairn,monthly,2022-11-01,all-access,all-agents,105,male
en.wikipedia,Peter_Fairbairn,monthly,2022-12-01,all-access,all-agents,90,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-01-01,all-access,all-agents,316,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-02-01,all-access,all-agents,277,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-03-01,all-access,all-agents,205,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-04-01,all-access,all-agents,333,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-05-01,all-access,all-agents,265,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-06-01,all-access,all-agents,245,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-07-01,all-access,all-agents,239,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-08-01,all-access,all-agents,271,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-09-01,all-access,all-agents,275,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-10-01,all-access,all-agents,209,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-11-01,all-access,all-agents,189,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2020-12-01,all-access,all-agents,229,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-01-01,all-access,all-agents,207,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-02-01,all-access,all-agents,192,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-03-01,all-access,all-agents,255,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-04-01,all-access,all-agents,231,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-05-01,all-access,all-agents,258,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-06-01,all-access,all-agents,223,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-07-01,all-access,all-agents,210,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-08-01,all-access,all-agents,248,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-09-01,all-access,all-agents,198,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-10-01,all-access,all-agents,210,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-11-01,all-access,all-agents,211,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2021-12-01,all-access,all-agents,216,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-01-01,all-access,all-agents,276,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-02-01,all-access,all-agents,258,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-03-01,all-access,all-agents,268,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-04-01,all-access,all-agents,254,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-05-01,all-access,all-agents,279,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-06-01,all-access,all-agents,307,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-07-01,all-access,all-agents,269,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-08-01,all-access,all-agents,400,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-09-01,all-access,all-agents,231,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-10-01,all-access,all-agents,181,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-11-01,all-access,all-agents,223,male
en.wikipedia,Henry_Ogg_Forbes,monthly,2022-12-01,all-access,all-agents,255,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-01-01,all-access,all-agents,78,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-02-01,all-access,all-agents,138,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-03-01,all-access,all-agents,36,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-04-01,all-access,all-agents,53,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-05-01,all-access,all-agents,36,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-06-01,all-access,all-agents,40,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-07-01,all-access,all-agents,24,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-08-01,all-access,all-agents,55,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-09-01,all-access,all-agents,57,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-10-01,all-access,all-agents,39,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-11-01,all-access,all-agents,25,male
en.wikipedia,Hardy_progeny_of_the_North,monthly,2022-12-01,all-access,all-agents,30,male
en.wikipedia,Robert_Jameson,monthly,2020-01-01,all-access,all-agents,591,male
en.wikipedia,Robert_Jameson,monthly,2020-02-01,all-access,all-agents,384,male
en.wikipedia,Robert_Jameson,monthly,2020-03-01,all-access,all-agents,635,male
en.wikipedia,Robert_Jameson,monthly,2020-04-01,all-access,all-agents,690,male
en.wikipedia,Robert_Jameson,monthly,2020-05-01,all-access,all-agents,531,male
en.wikipedia,Robert_Jameson,monthly,2020-06-01,all-access,all-agents,711,male
en.wikipedia,Robert_Jameson,monthly,2020-07-01,all-access,all-agents,482,male
en.wikipedia,Robert_Jameson,monthly,2020-08-01,all-access,all-agents,470,male
en.wikipedia,Robert_Jameson,monthly,2020-09-01,all-access,all-agents,431,male
en.wikipedia,Robert_Jameson,monthly,2020-10-01,all-access,all-agents,422,male
en.wikipedia,Robert_Jameson,monthly,2020-11-01,all-access,all-agents,456,male
en.wikipedia,Robert_Jameson,monthly,2020-12-01,all-access,all-agents,454,male
en.wikipedia,Robert_Jameson,monthly,2021-01-01,all-access,all-agents,478,male
en.wikipedia,Robert_Jameson,monthly,2021-02-01,all-access,all-agents,544,male
en.wikipedia,Robert_Jameson,monthly,2021-03-01,all-access,all-agents,544,male
en.wikipedia,Robert_Jameson,monthly,2021-04-01,all-access,all-agents,562,male
en.wikipedia,Robert_Jameson,monthly,2021-05-01,all-access,all-agents,540,male
en.wikipedia,Robert_Jameson,monthly,2021-06-01,all-access,all-agents,1102,male
en.wikipedia,Robert_Jameson,monthly,2021-07-01,all-access,all-agents,447,male
en.wikipedia,Robert_Jameson,monthly,2021-08-01,all-access,all-agents,467,male
en.wikipedia,Robert_Jameson,monthly,2021-09-01,all-access,all-agents,466,male
en.wikipedia,Robert_Jameson,monthly,2021-10-01,all-access,all-agents,441,male
en.wikipedia,Robert_Jameson,monthly,2021-11-01,all-access,all-agents,482,male
en.wikipedia,Robert_Jameson,monthly,2021-12-01,all-access,all-agents,893,male
en.wikipedia,Robert_Jameson,monthly,2022-01-01,all-access,all-agents,583,male
en.wikipedia,Robert_Jameson,monthly,2022-02-01,all-access,all-agents,551,male
en.wikipedia,Robert_Jameson,monthly,2022-03-01,all-access,all-agents,486,male
en.wikipedia,Robert_Jameson,monthly,2022-04-01,all-access,all-agents,627,male
en.wikipedia,Robert_Jameson,monthly,2022-05-01,all-access,all-agents,555,male
en.wikipedia,Robert_Jameson,monthly,2022-06-01,all-access,all-agents,549,male
en.wikipedia,Robert_Jameson,monthly,2022-07-01,all-access,all-agents,539,male
en.wikipedia,Robert_Jameson,monthly,2022-08-01,all-access,all-agents,686,male
en.wikipedia,Robert_Jameson,monthly,2022-09-01,all-access,all-agents,561,male
en.wikipedia,Robert_Jameson,monthly,2022-10-01,all-access,all-agents,513,male
en.wikipedia,Robert_Jameson,monthly,2022-11-01,all-access,all-agents,518,male
en.wikipedia,Robert_Jameson,monthly,2022-12-01,all-access,all-agents,1513,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-01-01,all-access,all-agents,63,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-02-01,all-access,all-agents,41,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-03-01,all-access,all-agents,38,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-04-01,all-access,all-agents,63,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-05-01,all-access,all-agents,52,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-06-01,all-access,all-agents,50,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-07-01,all-access,all-agents,52,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-08-01,all-access,all-agents,64,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-09-01,all-access,all-agents,61,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-10-01,all-access,all-agents,57,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-11-01,all-access,all-agents,57,male
en.wikipedia,Edward_Taylor_Jones,monthly,2020-12-01,all-access,all-agents,69,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-01-01,all-access,all-agents,66,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-02-01,all-access,all-agents,53,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-03-01,all-access,all-agents,58,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-04-01,all-access,all-agents,49,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-05-01,all-access,all-agents,81,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-06-01,all-access,all-agents,57,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-07-01,all-access,all-agents,66,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-08-01,all-access,all-agents,54,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-09-01,all-access,all-agents,63,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-10-01,all-access,all-agents,58,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-11-01,all-access,all-agents,42,male
en.wikipedia,Edward_Taylor_Jones,monthly,2021-12-01,all-access,all-agents,35,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-01-01,all-access,all-agents,72,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-02-01,all-access,all-agents,55,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-03-01,all-access,all-agents,37,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-04-01,all-access,all-agents,68,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-05-01,all-access,all-agents,46,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-06-01,all-access,all-agents,59,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-07-01,all-access,all-agents,64,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-08-01,all-access,all-agents,67,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-09-01,all-access,all-agents,35,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-10-01,all-access,all-agents,54,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-11-01,all-access,all-agents,68,male
en.wikipedia,Edward_Taylor_Jones,monthly,2022-12-01,all-access,all-agents,40,male
en.wikipedia,Robert_Knox,monthly,2020-01-01,all-access,all-agents,4464,male
en.wikipedia,Robert_Knox,monthly,2020-02-01,all-access,all-agents,4324,male
en.wikipedia,Robert_Knox,monthly,2020-03-01,all-access,all-agents,4440,male
en.wikipedia,Robert_Knox,monthly,2020-04-01,all-access,all-agents,4788,male
en.wikipedia,Robert_Knox,monthly,2020-05-01,all-access,all-agents,4903,male
en.wikipedia,Robert_Knox,monthly,2020-06-01,all-access,all-agents,5328,male
en.wikipedia,Robert_Knox,monthly,2020-07-01,all-access,all-agents,4595,male
en.wikipedia,Robert_Knox,monthly,2020-08-01,all-access,all-agents,4882,male
en.wikipedia,Robert_Knox,monthly,2020-09-01,all-access,all-agents,4865,male
en.wikipedia,Robert_Knox,monthly,2020-10-01,all-access,all-agents,5277,male
en.wikipedia,Robert_Knox,monthly,2020-11-01,all-access,all-agents,5156,male
en.wikipedia,Robert_Knox,monthly,2020-12-01,all-access,all-agents,5000,male
en.wikipedia,Robert_Knox,monthly,2021-01-01,all-access,all-agents,5493,male
en.wikipedia,Robert_Knox,monthly,2021-02-01,all-access,all-agents,5570,male
en.wikipedia,Robert_Knox,monthly,2021-03-01,all-access,all-agents,5401,male
en.wikipedia,Robert_Knox,monthly,2021-04-01,all-access,all-agents,5830,male
en.wikipedia,Robert_Knox,monthly,2021-05-01,all-access,all-agents,7522,male
en.wikipedia,Robert_Knox,monthly,2021-06-01,all-access,all-agents,5513,male
en.wikipedia,Robert_Knox,monthly,2021-07-01,all-access,all-agents,5381,male
en.wikipedia,Robert_Knox,monthly,2021-08-01,all-access,all-agents,5609,male
en.wikipedia,Robert_Knox,monthly,2021-09-01,all-access,all-agents,5183,male
en.wikipedia,Robert_Knox,monthly,2021-10-01,all-access,all-agents,6306,male
en.wikipedia,Robert_Knox,monthly,2021-11-01,all-access,all-agents,6101,male
en.wikipedia,Robert_Knox,monthly,2021-12-01,all-access,all-agents,4953,male
en.wikipedia,Robert_Knox,monthly,2022-01-01,all-access,all-agents,7030,male
en.wikipedia,Robert_Knox,monthly,2022-02-01,all-access,all-agents,4596,male
en.wikipedia,Robert_Knox,monthly,2022-03-01,all-access,all-agents,6011,male
en.wikipedia,Robert_Knox,monthly,2022-04-01,all-access,all-agents,4859,male
en.wikipedia,Robert_Knox,monthly,2022-05-01,all-access,all-agents,5707,male
en.wikipedia,Robert_Knox,monthly,2022-06-01,all-access,all-agents,4747,male
en.wikipedia,Robert_Knox,monthly,2022-07-01,all-access,all-agents,4826,male
en.wikipedia,Robert_Knox,monthly,2022-08-01,all-access,all-agents,5397,male
en.wikipedia,Robert_Knox,monthly,2022-09-01,all-access,all-agents,6392,male
en.wikipedia,Robert_Knox,monthly,2022-10-01,all-access,all-agents,12792,male
en.wikipedia,Robert_Knox,monthly,2022-11-01,all-access,all-agents,6189,male
