project,article,granularity,timestamp,access,agent,views
en.wikipedia,Catharine_Johnston,monthly,2022-08-01,all-access,all-agents,57
en.wikipedia,Catharine_Johnston,monthly,2022-09-01,all-access,all-agents,59
en.wikipedia,Catharine_Johnston,monthly,2022-10-01,all-access,all-agents,50
en.wikipedia,Catharine_Johnston,monthly,2022-11-01,all-access,all-agents,59
en.wikipedia,Catharine_Johnston,monthly,2022-12-01,all-access,all-agents,44
en.wikipedia,Charlotte_Knight,monthly,2020-01-01,all-access,all-agents,85
en.wikipedia,Charlotte_Knight,monthly,2020-02-01,all-access,all-agents,82
en.wikipedia,Charlotte_Knight,monthly,2020-03-01,all-access,all-agents,91
en.wikipedia,Charlotte_Knight,monthly,2020-04-01,all-access,all-agents,124
en.wikipedia,Charlotte_Knight,monthly,2020-05-01,all-access,all-agents,96
en.wikipedia,Charlotte_Knight,monthly,2020-06-01,all-access,all-agents,103
en.wikipedia,Charlotte_Knight,monthly,2020-07-01,all-access,all-agents,98
en.wikipedia,Charlotte_Knight,monthly,2020-08-01,all-access,all-agents,105
en.wikipedia,Charlotte_Knight,monthly,2020-09-01,all-access,all-agents,120
en.wikipedia,Charlotte_Knight,monthly,2020-10-01,all-access,all-agents,84
en.wikipedia,Charlotte_Knight,monthly,2020-11-01,all-access,all-agents,96
en.wikipedia,Charlotte_Knight,monthly,2020-12-01,all-access,all-agents,114
en.wikipedia,Charlotte_Knight,monthly,2021-01-01,all-access,all-agents,97
en.wikipedia,Charlotte_Knight,monthly,2021-02-01,all-access,all-agents,102
en.wikipedia,Charlotte_Knight,monthly,2021-03-01,all-access,all-agents,126
en.wikipedia,Charlotte_Knight,monthly,2021-04-01,all-access,all-agents,106
en.wikipedia,Charlotte_Knight,monthly,2021-05-01,all-access,all-agents,162
en.wikipedia,Charlotte_Knight,monthly,2021-06-01,all-access,all-agents,85
en.wikipedia,Charlotte_Knight,monthly,2021-07-01,all-access,all-agents,79
en.wikipedia,Charlotte_Knight,monthly,2021-08-01,all-access,all-agents,124
en.wikipedia,Charlotte_Knight,monthly,2021-09-01,all-access,all-agents,98
en.wikipedia,Charlotte_Knight,monthly,2021-10-01,all-access,all-agents,124
en.wikipedia,Charlotte_Knight,monthly,2021-11-01,all-access,all-agents,78
en.wikipedia,Charlotte_Knight,monthly,2021-12-01,all-access,all-agents,96
en.wikipedia,Charlotte_Knight,monthly,2022-01-01,all-access,all-agents,97
en.wikipedia,Charlotte_Knight,monthly,2022-02-01,all-access,all-agents,84
en.wikipedia,Charlotte_Knight,monthly,2022-03-01,all-access,all-agents,129
en.wikipedia,Charlotte_Knight,monthly,2022-04-01,all-access,all-agents,110
en.wikipedia,Charlotte_Knight,monthly,2022-05-01,all-access,all-agents,107
en.wikipedia,Charlotte_Knight,monthly,2022-06-01,all-access,all-agents,118
en.wikipedia,Charlotte_Knight,monthly,2022-07-01,all-access,all-agents,90
en.wikipedia,Charlotte_Knight,monthly,2022-08-01,all-access,all-agents,119
en.wikipedia,Charlotte_Knight,monthly,2022-09-01,all-access,all-agents,105
en.wikipedia,Charlotte_Knight,monthly,2022-10-01,all-access,all-agents,96
en.wikipedia,Charlotte_Knight,monthly,2022-11-01,all-access,all-agents,103
en.wikipedia,Charlotte_Knight,monthly,2022-12-01,all-access,all-agents,109
en.wikipedia,Phoebe_Lankester,monthly,2020-01-01,all-access,all-agents,100
en.wikipedia,Phoebe_Lankester,monthly,2020-02-01,all-access,all-agents,87
en.wikipedia,Phoebe_Lankester,monthly,2020-03-01,all-access,all-agents,106
en.wikipedia,Phoebe_Lankester,monthly,2020-04-01,all-access,all-agents,128
en.wikipedia,Phoebe_Lankester,monthly,2020-05-01,all-access,all-agents,80
en.wikipedia,Phoebe_Lankester,monthly,2020-06-01,all-access,all-agents,89
en.wikipedia,Phoebe_Lankester,monthly,2020-07-01,all-access,all-agents,72
en.wikipedia,Phoebe_Lankester,monthly,2020-08-01,all-access,all-agents,83
en.wikipedia,Phoebe_Lankester,monthly,2020-09-01,all-access,all-agents,113
en.wikipedia,Phoebe_Lankester,monthly,2020-10-01,all-access,all-agents,66
en.wikipedia,Phoebe_Lankester,monthly,2020-11-01,all-access,all-agents,73
en.wikipedia,Phoebe_Lankester,monthly,2020-12-01,all-access,all-agents,80
en.wikipedia,Phoebe_Lankester,monthly,2021-01-01,all-access,all-agents,97
en.wikipedia,Phoebe_Lankester,monthly,2021-02-01,all-access,all-agents,80
en.wikipedia,Phoebe_Lankester,monthly,2021-03-01,all-access,all-agents,81
en.wikipedia,Phoebe_Lankester,monthly,2021-04-01,all-access,all-agents,106
en.wikipedia,Phoebe_Lankester,monthly,2021-05-01,all-access,all-agents,129
en.wikipedia,Phoebe_Lankester,monthly,2021-06-01,all-access,all-agents,79
en.wikipedia,Phoebe_Lankester,monthly,2021-07-01,all-access,all-agents,106
en.wikipedia,Phoebe_Lankester,monthly,2021-08-01,all-access,all-agents,94
en.wikipedia,Phoebe_Lankester,monthly,2021-09-01,all-access,all-agents,106
en.wikipedia,Phoebe_Lankester,monthly,2021-10-01,all-access,all-agents,105
en.wikipedia,Phoebe_Lankester,monthly,2021-11-01,all-access,all-agents,98
en.wikipedia,Phoebe_Lankester,monthly,2021-12-01,all-access,all-agents,99
en.wikipedia,Phoebe_Lankester,monthly,2022-01-01,all-access,all-agents,67
en.wikipedia,Phoebe_Lankester,monthly,2022-02-01,all-access,all-agents,76
en.wikipedia,Phoebe_Lankester,monthly,2022-03-01,all-access,all-agents,79
en.wikipedia,Phoebe_Lankester,monthly,2022-04-01,all-access,all-agents,106
en.wikipedia,Phoebe_Lankester,monthly,2022-05-01,all-access,all-agents,78
en.wikipedia,Phoebe_Lankester,monthly,2022-06-01,all-access,all-agents,71
en.wikipedia,Phoebe_Lankester,monthly,2022-07-01,all-access,all-agents,75
en.wikipedia,Phoebe_Lankester,monthly,2022-08-01,all-access,all-agents,90
en.wikipedia,Phoebe_Lankester,monthly,2022-09-01,all-access,all-agents,74
en.wikipedia,Phoebe_Lankester,monthly,2022-10-01,all-access,all-agents,72
en.wikipedia,Phoebe_Lankester,monthly,2022-11-01,all-access,all-agents,90
en.wikipedia,Phoebe_Lankester,monthly,2022-12-01,all-access,all-agents,81
en.wikipedia,Mary_Leebody,monthly,2020-01-01,all-access,all-agents,80
en.wikipedia,Mary_Leebody,monthly,2020-02-01,all-access,all-agents,72
en.wikipedia,Mary_Leebody,monthly,2020-03-01,all-access,all-agents,91
en.wikipedia,Mary_Leebody,monthly,2020-04-01,all-access,all-agents,54
en.wikipedia,Mary_Leebody,monthly,2020-05-01,all-access,all-agents,51
en.wikipedia,Mary_Leebody,monthly,2020-06-01,all-access,all-agents,57
en.wikipedia,Mary_Leebody,monthly,2020-07-01,all-access,all-agents,34
en.wikipedia,Mary_Leebody,monthly,2020-08-01,all-access,all-agents,52
en.wikipedia,Mary_Leebody,monthly,2020-09-01,all-access,all-agents,86
en.wikipedia,Mary_Leebody,monthly,2020-10-01,all-access,all-agents,49
en.wikipedia,Mary_Leebody,monthly,2020-11-01,all-access,all-agents,56
en.wikipedia,Mary_Leebody,monthly,2020-12-01,all-access,all-agents,41
en.wikipedia,Mary_Leebody,monthly,2021-01-01,all-access,all-agents,53
en.wikipedia,Mary_Leebody,monthly,2021-02-01,all-access,all-agents,45
en.wikipedia,Mary_Leebody,monthly,2021-03-01,all-access,all-agents,50
en.wikipedia,Mary_Leebody,monthly,2021-04-01,all-access,all-agents,83
en.wikipedia,Mary_Leebody,monthly,2021-05-01,all-access,all-agents,73
en.wikipedia,Mary_Leebody,monthly,2021-06-01,all-access,all-agents,52
en.wikipedia,Mary_Leebody,monthly,2021-07-01,all-access,all-agents,69
en.wikipedia,Mary_Leebody,monthly,2021-08-01,all-access,all-agents,59
en.wikipedia,Mary_Leebody,monthly,2021-09-01,all-access,all-agents,69
en.wikipedia,Mary_Leebody,monthly,2021-10-01,all-access,all-agents,48
en.wikipedia,Mary_Leebody,monthly,2021-11-01,all-access,all-agents,48
en.wikipedia,Mary_Leebody,monthly,2021-12-01,all-access,all-agents,50
en.wikipedia,Mary_Leebody,monthly,2022-01-01,all-access,all-agents,45
en.wikipedia,Mary_Leebody,monthly,2022-02-01,all-access,all-agents,47
en.wikipedia,Mary_Leebody,monthly,2022-03-01,all-access,all-agents,53
en.wikipedia,Mary_Leebody,monthly,2022-04-01,all-access,all-agents,57
en.wikipedia,Mary_Leebody,monthly,2022-05-01,all-access,all-agents,47
en.wikipedia,Mary_Leebody,monthly,2022-06-01,all-access,all-agents,49
en.wikipedia,Mary_Leebody,monthly,2022-07-01,all-access,all-agents,36
en.wikipedia,Mary_Leebody,monthly,2022-08-01,all-access,all-agents,37
en.wikipedia,Mary_Leebody,monthly,2022-09-01,all-access,all-agents,54
en.wikipedia,Mary_Leebody,monthly,2022-10-01,all-access,all-agents,59
en.wikipedia,Mary_Leebody,monthly,2022-11-01,all-access,all-agents,71
en.wikipedia,Mary_Leebody,monthly,2022-12-01,all-access,all-agents,65
en.wikipedia,Gulielma_Lister,monthly,2020-01-01,all-access,all-agents,141
en.wikipedia,Gulielma_Lister,monthly,2020-02-01,all-access,all-agents,100
en.wikipedia,Gulielma_Lister,monthly,2020-03-01,all-access,all-agents,113
en.wikipedia,Gulielma_Lister,monthly,2020-04-01,all-access,all-agents,134
en.wikipedia,Gulielma_Lister,monthly,2020-05-01,all-access,all-agents,87
en.wikipedia,Gulielma_Lister,monthly,2020-06-01,all-access,all-agents,114
en.wikipedia,Gulielma_Lister,monthly,2020-07-01,all-access,all-agents,102
en.wikipedia,Gulielma_Lister,monthly,2020-08-01,all-access,all-agents,87
en.wikipedia,Gulielma_Lister,monthly,2020-09-01,all-access,all-agents,177
en.wikipedia,Gulielma_Lister,monthly,2020-10-01,all-access,all-agents,128
en.wikipedia,Gulielma_Lister,monthly,2020-11-01,all-access,all-agents,93
en.wikipedia,Gulielma_Lister,monthly,2020-12-01,all-access,all-agents,87
en.wikipedia,Gulielma_Lister,monthly,2021-01-01,all-access,all-agents,88
en.wikipedia,Gulielma_Lister,monthly,2021-02-01,all-access,all-agents,143
en.wikipedia,Gulielma_Lister,monthly,2021-03-01,all-access,all-agents,142
en.wikipedia,Gulielma_Lister,monthly,2021-04-01,all-access,all-agents,136
en.wikipedia,Gulielma_Lister,monthly,2021-05-01,all-access,all-agents,136
en.wikipedia,Gulielma_Lister,monthly,2021-06-01,all-access,all-agents,93
en.wikipedia,Gulielma_Lister,monthly,2021-07-01,all-access,all-agents,220
en.wikipedia,Gulielma_Lister,monthly,2021-08-01,all-access,all-agents,202
en.wikipedia,Gulielma_Lister,monthly,2021-09-01,all-access,all-agents,178
en.wikipedia,Gulielma_Lister,monthly,2021-10-01,all-access,all-agents,158
en.wikipedia,Gulielma_Lister,monthly,2021-11-01,all-access,all-agents,111
en.wikipedia,Gulielma_Lister,monthly,2021-12-01,all-access,all-agents,98
en.wikipedia,Gulielma_Lister,monthly,2022-01-01,all-access,all-agents,127
en.wikipedia,Gulielma_Lister,monthly,2022-02-01,all-access,all-agents,173
en.wikipedia,Gulielma_Lister,monthly,2022-03-01,all-access,all-agents,144
en.wikipedia,Gulielma_Lister,monthly,2022-04-01,all-access,all-agents,139
en.wikipedia,Gulielma_Lister,monthly,2022-05-01,all-access,all-agents,186
en.wikipedia,Gulielma_Lister,monthly,2022-06-01,all-access,all-agents,139
en.wikipedia,Gulielma_Lister,monthly,2022-07-01,all-access,all-agents,129
en.wikipedia,Gulielma_Lister,monthly,2022-08-01,all-access,all-agents,121
en.wikipedia,Gulielma_Lister,monthly,2022-09-01,all-access,all-agents,130
en.wikipedia,Gulielma_Lister,monthly,2022-10-01,all-access,all-agents,138
en.wikipedia,Gulielma_Lister,monthly,2022-11-01,all-access,all-agents,126
en.wikipedia,Gulielma_Lister,monthly,2022-12-01,all-access,all-agents,153
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-01-01,all-access,all-agents,125
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-02-01,all-access,all-agents,114
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-03-01,all-access,all-agents,111
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-04-01,all-access,all-agents,130
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-05-01,all-access,all-agents,202
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-06-01,all-access,all-agents,102
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-07-01,all-access,all-agents,70
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-08-01,all-access,all-agents,40
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-09-01,all-access,all-agents,59
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-10-01,all-access,all-agents,53
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-11-01,all-access,all-agents,54
en.wikipedia,Emily_Lloyd_(chemist),monthly,2020-12-01,all-access,all-agents,64
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-01-01,all-access,all-agents,64
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-02-01,all-access,all-agents,52
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-03-01,all-access,all-agents,73
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-04-01,all-access,all-agents,80
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-05-01,all-access,all-agents,93
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-06-01,all-access,all-agents,58
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-07-01,all-access,all-agents,41
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-08-01,all-access,all-agents,52
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-09-01,all-access,all-agents,49
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-10-01,all-access,all-agents,50
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-11-01,all-access,all-agents,57
en.wikipedia,Emily_Lloyd_(chemist),monthly,2021-12-01,all-access,all-agents,46
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-01-01,all-access,all-agents,53
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-02-01,all-access,all-agents,46
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-03-01,all-access,all-agents,58
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-04-01,all-access,all-agents,76
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-05-01,all-access,all-agents,57
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-06-01,all-access,all-agents,36
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-07-01,all-access,all-agents,44
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-08-01,all-access,all-agents,49
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-09-01,all-access,all-agents,49
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-10-01,all-access,all-agents,53
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-11-01,all-access,all-agents,82
en.wikipedia,Emily_Lloyd_(chemist),monthly,2022-12-01,all-access,all-agents,48
en.wikipedia,Elizabeth_Lomax,monthly,2020-01-01,all-access,all-agents,57
en.wikipedia,Elizabeth_Lomax,monthly,2020-02-01,all-access,all-agents,39
en.wikipedia,Elizabeth_Lomax,monthly,2020-03-01,all-access,all-agents,50
en.wikipedia,Elizabeth_Lomax,monthly,2020-04-01,all-access,all-agents,36
en.wikipedia,Elizabeth_Lomax,monthly,2020-05-01,all-access,all-agents,39
en.wikipedia,Elizabeth_Lomax,monthly,2020-06-01,all-access,all-agents,28
en.wikipedia,Elizabeth_Lomax,monthly,2020-07-01,all-access,all-agents,43
en.wikipedia,Elizabeth_Lomax,monthly,2020-08-01,all-access,all-agents,45
en.wikipedia,Elizabeth_Lomax,monthly,2020-09-01,all-access,all-agents,71
en.wikipedia,Elizabeth_Lomax,monthly,2020-10-01,all-access,all-agents,38
en.wikipedia,Elizabeth_Lomax,monthly,2020-11-01,all-access,all-agents,46
en.wikipedia,Elizabeth_Lomax,monthly,2020-12-01,all-access,all-agents,32
en.wikipedia,Elizabeth_Lomax,monthly,2021-01-01,all-access,all-agents,47
en.wikipedia,Elizabeth_Lomax,monthly,2021-02-01,all-access,all-agents,33
en.wikipedia,Elizabeth_Lomax,monthly,2021-03-01,all-access,all-agents,48
en.wikipedia,Elizabeth_Lomax,monthly,2021-04-01,all-access,all-agents,41
en.wikipedia,Elizabeth_Lomax,monthly,2021-05-01,all-access,all-agents,55
en.wikipedia,Elizabeth_Lomax,monthly,2021-06-01,all-access,all-agents,32
en.wikipedia,Elizabeth_Lomax,monthly,2021-07-01,all-access,all-agents,34
en.wikipedia,Elizabeth_Lomax,monthly,2021-08-01,all-access,all-agents,30
en.wikipedia,Elizabeth_Lomax,monthly,2021-09-01,all-access,all-agents,57
en.wikipedia,Elizabeth_Lomax,monthly,2021-10-01,all-access,all-agents,39
en.wikipedia,Elizabeth_Lomax,monthly,2021-11-01,all-access,all-agents,24
en.wikipedia,Elizabeth_Lomax,monthly,2021-12-01,all-access,all-agents,43
en.wikipedia,Elizabeth_Lomax,monthly,2022-01-01,all-access,all-agents,36
en.wikipedia,Elizabeth_Lomax,monthly,2022-02-01,all-access,all-agents,47
en.wikipedia,Elizabeth_Lomax,monthly,2022-03-01,all-access,all-agents,40
en.wikipedia,Elizabeth_Lomax,monthly,2022-04-01,all-access,all-agents,47
en.wikipedia,Elizabeth_Lomax,monthly,2022-05-01,all-access,all-agents,48
en.wikipedia,Elizabeth_Lomax,monthly,2022-06-01,all-access,all-agents,58
en.wikipedia,Elizabeth_Lomax,monthly,2022-07-01,all-access,all-agents,54
en.wikipedia,Elizabeth_Lomax,monthly,2022-08-01,all-access,all-agents,66
en.wikipedia,Elizabeth_Lomax,monthly,2022-09-01,all-access,all-agents,37
en.wikipedia,Elizabeth_Lomax,monthly,2022-10-01,all-access,all-agents,50
en.wikipedia,Elizabeth_Lomax,monthly,2022-11-01,all-access,all-agents,41
en.wikipedia,Elizabeth_Lomax,monthly,2022-12-01,all-access,all-agents,53
en.wikipedia,Ada_Lovelace,monthly,2020-01-01,all-access,all-agents,227551
en.wikipedia,Ada_Lovelace,monthly,2020-02-01,all-access,all-agents,137665
en.wikipedia,Ada_Lovelace,monthly,2020-03-01,all-access,all-agents,113728
en.wikipedia,Ada_Lovelace,monthly,2020-04-01,all-access,all-agents,98916
en.wikipedia,Ada_Lovelace,monthly,2020-05-01,all-access,all-agents,98260
en.wikipedia,Ada_Lovelace,monthly,2020-06-01,all-access,all-agents,84264
en.wikipedia,Ada_Lovelace,monthly,2020-07-01,all-access,all-agents,83058
en.wikipedia,Ada_Lovelace,monthly,2020-08-01,all-access,all-agents,88707
en.wikipedia,Ada_Lovelace,monthly,2020-09-01,all-access,all-agents,109689
en.wikipedia,Ada_Lovelace,monthly,2020-10-01,all-access,all-agents,127894
en.wikipedia,Ada_Lovelace,monthly,2020-11-01,all-access,all-agents,106014
en.wikipedia,Ada_Lovelace,monthly,2020-12-01,all-access,all-agents,112293
en.wikipedia,Ada_Lovelace,monthly,2021-01-01,all-access,all-agents,111922
en.wikipedia,Ada_Lovelace,monthly,2021-02-01,all-access,all-agents,113851
en.wikipedia,Ada_Lovelace,monthly,2021-03-01,all-access,all-agents,163132
en.wikipedia,Ada_Lovelace,monthly,2021-04-01,all-access,all-agents,117144
en.wikipedia,Ada_Lovelace,monthly,2021-05-01,all-access,all-agents,116285
en.wikipedia,Ada_Lovelace,monthly,2021-06-01,all-access,all-agents,91567
en.wikipedia,Ada_Lovelace,monthly,2021-07-01,all-access,all-agents,167651
en.wikipedia,Ada_Lovelace,monthly,2021-08-01,all-access,all-agents,103052
en.wikipedia,Ada_Lovelace,monthly,2021-09-01,all-access,all-agents,114493
en.wikipedia,Ada_Lovelace,monthly,2021-10-01,all-access,all-agents,134185
en.wikipedia,Ada_Lovelace,monthly,2021-11-01,all-access,all-agents,108131
en.wikipedia,Ada_Lovelace,monthly,2021-12-01,all-access,all-agents,93552
en.wikipedia,Ada_Lovelace,monthly,2022-01-01,all-access,all-agents,104372
en.wikipedia,Ada_Lovelace,monthly,2022-02-01,all-access,all-agents,157529
en.wikipedia,Ada_Lovelace,monthly,2022-03-01,all-access,all-agents,141092
en.wikipedia,Ada_Lovelace,monthly,2022-04-01,all-access,all-agents,93289
en.wikipedia,Ada_Lovelace,monthly,2022-05-01,all-access,all-agents,100156
en.wikipedia,Ada_Lovelace,monthly,2022-06-01,all-access,all-agents,88840
en.wikipedia,Ada_Lovelace,monthly,2022-07-01,all-access,all-agents,81853
en.wikipedia,Ada_Lovelace,monthly,2022-08-01,all-access,all-agents,99978
en.wikipedia,Ada_Lovelace,monthly,2022-09-01,all-access,all-agents,151826
en.wikipedia,Ada_Lovelace,monthly,2022-10-01,all-access,all-agents,173326
en.wikipedia,Ada_Lovelace,monthly,2022-11-01,all-access,all-agents,118595
en.wikipedia,Ada_Lovelace,monthly,2022-12-01,all-access,all-agents,109812
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-01-01,all-access,all-agents,110
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-02-01,all-access,all-agents,90
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-03-01,all-access,all-agents,104
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-04-01,all-access,all-agents,110
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-05-01,all-access,all-agents,99
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-06-01,all-access,all-agents,97
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-07-01,all-access,all-agents,76
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-08-01,all-access,all-agents,102
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-09-01,all-access,all-agents,126
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-10-01,all-access,all-agents,95
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-11-01,all-access,all-agents,79
en.wikipedia,Katharine_Murray_Lyell,monthly,2020-12-01,all-access,all-agents,129
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-01-01,all-access,all-agents,102
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-02-01,all-access,all-agents,118
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-03-01,all-access,all-agents,147
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-04-01,all-access,all-agents,114
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-05-01,all-access,all-agents,127
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-06-01,all-access,all-agents,81
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-07-01,all-access,all-agents,138
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-08-01,all-access,all-agents,98
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-09-01,all-access,all-agents,96
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-10-01,all-access,all-agents,106
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-11-01,all-access,all-agents,100
en.wikipedia,Katharine_Murray_Lyell,monthly,2021-12-01,all-access,all-agents,74
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-01-01,all-access,all-agents,84
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-02-01,all-access,all-agents,94
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-03-01,all-access,all-agents,117
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-04-01,all-access,all-agents,86
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-05-01,all-access,all-agents,72
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-06-01,all-access,all-agents,98
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-07-01,all-access,all-agents,90
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-08-01,all-access,all-agents,113
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-09-01,all-access,all-agents,78
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-10-01,all-access,all-agents,109
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-11-01,all-access,all-agents,100
en.wikipedia,Katharine_Murray_Lyell,monthly,2022-12-01,all-access,all-agents,107
en.wikipedia,Lilian_Martin-Leake,monthly,2020-01-01,all-access,all-agents,75
en.wikipedia,Lilian_Martin-Leake,monthly,2020-02-01,all-access,all-agents,26
en.wikipedia,Lilian_Martin-Leake,monthly,2020-03-01,all-access,all-agents,32
en.wikipedia,Lilian_Martin-Leake,monthly,2020-04-01,all-access,all-agents,70
en.wikipedia,Lilian_Martin-Leake,monthly,2020-05-01,all-access,all-agents,108
en.wikipedia,Lilian_Martin-Leake,monthly,2020-06-01,all-access,all-agents,33
en.wikipedia,Lilian_Martin-Leake,monthly,2020-07-01,all-access,all-agents,33
en.wikipedia,Lilian_Martin-Leake,monthly,2020-08-01,all-access,all-agents,37
en.wikipedia,Lilian_Martin-Leake,monthly,2020-09-01,all-access,all-agents,45
en.wikipedia,Lilian_Martin-Leake,monthly,2020-10-01,all-access,all-agents,45
en.wikipedia,Lilian_Martin-Leake,monthly,2020-11-01,all-access,all-agents,35
en.wikipedia,Lilian_Martin-Leake,monthly,2020-12-01,all-access,all-agents,30
en.wikipedia,Lilian_Martin-Leake,monthly,2021-01-01,all-access,all-agents,43
en.wikipedia,Lilian_Martin-Leake,monthly,2021-02-01,all-access,all-agents,26
en.wikipedia,Lilian_Martin-Leake,monthly,2021-03-01,all-access,all-agents,49
en.wikipedia,Lilian_Martin-Leake,monthly,2021-04-01,all-access,all-agents,37
en.wikipedia,Lilian_Martin-Leake,monthly,2021-05-01,all-access,all-agents,66
en.wikipedia,Lilian_Martin-Leake,monthly,2021-06-01,all-access,all-agents,66
en.wikipedia,Lilian_Martin-Leake,monthly,2021-07-01,all-access,all-agents,69
en.wikipedia,Lilian_Martin-Leake,monthly,2021-08-01,all-access,all-agents,34
en.wikipedia,Lilian_Martin-Leake,monthly,2021-09-01,all-access,all-agents,58
en.wikipedia,Lilian_Martin-Leake,monthly,2021-10-01,all-access,all-agents,45
en.wikipedia,Lilian_Martin-Leake,monthly,2021-11-01,all-access,all-agents,47
en.wikipedia,Lilian_Martin-Leake,monthly,2021-12-01,all-access,all-agents,26
en.wikipedia,Lilian_Martin-Leake,monthly,2022-01-01,all-access,all-agents,28
en.wikipedia,Lilian_Martin-Leake,monthly,2022-02-01,all-access,all-agents,51
en.wikipedia,Lilian_Martin-Leake,monthly,2022-03-01,all-access,all-agents,34
en.wikipedia,Lilian_Martin-Leake,monthly,2022-04-01,all-access,all-agents,37
en.wikipedia,Lilian_Martin-Leake,monthly,2022-05-01,all-access,all-agents,40
en.wikipedia,Lilian_Martin-Leake,monthly,2022-06-01,all-access,all-agents,41
en.wikipedia,Lilian_Martin-Leake,monthly,2022-07-01,all-access,all-agents,51
en.wikipedia,Lilian_Martin-Leake,monthly,2022-08-01,all-access,all-agents,32
en.wikipedia,Lilian_Martin-Leake,monthly,2022-09-01,all-access,all-agents,35
en.wikipedia,Lilian_Martin-Leake,monthly,2022-10-01,all-access,all-agents,38
en.wikipedia,Lilian_Martin-Leake,monthly,2022-11-01,all-access,all-agents,32
en.wikipedia,Lilian_Martin-Leake,monthly,2022-12-01,all-access,all-agents,30
en.wikipedia,Harriet_Martineau,monthly,2020-01-01,all-access,all-agents,9408
en.wikipedia,Harriet_Martineau,monthly,2020-02-01,all-access,all-agents,7647
en.wikipedia,Harriet_Martineau,monthly,2020-03-01,all-access,all-agents,5703
en.wikipedia,Harriet_Martineau,monthly,2020-04-01,all-access,all-agents,5672
en.wikipedia,Harriet_Martineau,monthly,2020-05-01,all-access,all-agents,5429
en.wikipedia,Harriet_Martineau,monthly,2020-06-01,all-access,all-agents,6241
